Ozone-1578:OZONE_value,Ozone-1578:OZONE_date,GPS:LAT_value,GPS:LAT_date,GPS:LON_value,GPS:LON_date
21.5,2025-10-27T04:42:54Z,36.1388598,2025-10-27T04:42:54Z,-120.3683577,2025-10-27T04:42:54Z
24.9,2025-10-27T04:47:59Z,36.1388916,2025-10-27T04:47:59Z,-120.3683548,2025-10-27T04:47:59Z
23.6,2025-10-27T04:53:01Z,36.1388897,2025-10-27T04:53:01Z,-120.3683734,2025-10-27T04:53:01Z
25.0,2025-10-27T04:58:07Z,36.1388946,2025-10-27T04:58:07Z,-120.3683740,2025-10-27T04:58:07Z
24.8,2025-10-27T05:03:09Z,36.1388591,2025-10-27T05:03:09Z,-120.3683781,2025-10-27T05:03:09Z
24.3,2025-10-27T05:08:16Z,36.1389339,2025-10-27T05:08:16Z,-120.3683544,2025-10-27T05:08:16Z
22.1,2025-10-27T05:13:20Z,36.1388798,2025-10-27T05:13:20Z,-120.3683502,2025-10-27T05:13:20Z
24.7,2025-10-27T05:18:22Z,36.1389260,2025-10-27T05:18:22Z,-120.3683599,2025-10-27T05:18:22Z
24.6,2025-10-27T05:23:24Z,36.1389307,2025-10-27T05:23:24Z,-120.3683814,2025-10-27T05:23:24Z
20.5,2025-10-27T05:28:26Z,36.1389138,2025-10-27T05:28:26Z,-120.3683380,2025-10-27T05:28:26Z
20.5,2025-10-27T05:33:30Z,36.1388891,2025-10-27T05:33:30Z,-120.3683690,2025-10-27T05:33:30Z
20.0,2025-10-27T05:38:32Z,36.1388807,2025-10-27T05:38:32Z,-120.3683691,2025-10-27T05:38:32Z
16.0,2025-10-27T05:43:37Z,36.1389161,2025-10-27T05:43:37Z,-120.3683936,2025-10-27T05:43:37Z
16.8,2025-10-27T05:48:39Z,36.1389325,2025-10-27T05:48:39Z,-120.3683309,2025-10-27T05:48:39Z
21.1,2025-10-27T05:53:43Z,36.1388847,2025-10-27T05:53:43Z,-120.3683937,2025-10-27T05:53:43Z
22.0,2025-10-27T05:58:45Z,36.1389054,2025-10-27T05:58:45Z,-120.3683488,2025-10-27T05:58:45Z
22.5,2025-10-27T06:03:47Z,36.1389383,2025-10-27T06:03:47Z,-120.3683860,2025-10-27T06:03:47Z
22.5,2025-10-27T06:08:49Z,36.1389108,2025-10-27T06:08:49Z,-120.3683630,2025-10-27T06:08:49Z
22.5,2025-10-27T06:13:51Z,36.1389307,2025-10-27T06:13:51Z,-120.3683757,2025-10-27T06:13:51Z
23.3,2025-10-27T06:18:53Z,36.1389015,2025-10-27T06:18:53Z,-120.3683650,2025-10-27T06:18:53Z
21.5,2025-10-27T06:23:55Z,36.1389203,2025-10-27T06:23:55Z,-120.3683690,2025-10-27T06:23:55Z
17.7,2025-10-27T06:28:57Z,36.1388910,2025-10-27T06:28:57Z,-120.3683642,2025-10-27T06:28:57Z
16.9,2025-10-27T06:33:59Z,36.1388849,2025-10-27T06:33:59Z,-120.3683715,2025-10-27T06:33:59Z
17.9,2025-10-27T06:39:03Z,36.1388919,2025-10-27T06:39:03Z,-120.3683801,2025-10-27T06:39:03Z
18.8,2025-10-27T06:44:17Z,36.1389021,2025-10-27T06:44:17Z,-120.3683768,2025-10-27T06:44:17Z
21.8,2025-10-27T06:49:21Z,36.1388914,2025-10-27T06:49:21Z,-120.3683837,2025-10-27T06:49:21Z
18.6,2025-10-27T06:54:27Z,36.1389104,2025-10-27T06:54:27Z,-120.3683860,2025-10-27T06:54:27Z
19.5,2025-10-27T06:59:31Z,36.1388714,2025-10-27T06:59:31Z,-120.3683555,2025-10-27T06:59:31Z
19.6,2025-10-27T07:04:34Z,36.1389136,2025-10-27T07:04:34Z,-120.3683674,2025-10-27T07:04:34Z
19.4,2025-10-27T07:09:38Z,36.1389161,2025-10-27T07:09:38Z,-120.3683303,2025-10-27T07:09:38Z
19.7,2025-10-27T07:14:44Z,36.1389743,2025-10-27T07:14:44Z,-120.3683484,2025-10-27T07:14:44Z
18.6,2025-10-27T07:19:49Z,36.1389193,2025-10-27T07:19:49Z,-120.3683770,2025-10-27T07:19:49Z
16.9,2025-10-27T07:24:51Z,36.1389185,2025-10-27T07:24:51Z,-120.3683808,2025-10-27T07:24:51Z
19.7,2025-10-27T07:29:55Z,36.1389331,2025-10-27T07:29:55Z,-120.3683887,2025-10-27T07:29:55Z
16.6,2025-10-27T07:34:59Z,36.1389103,2025-10-27T07:34:59Z,-120.3683718,2025-10-27T07:34:59Z
18.5,2025-10-27T07:40:04Z,36.1389321,2025-10-27T07:40:04Z,-120.3684001,2025-10-27T07:40:04Z
17.6,2025-10-27T07:45:08Z,36.1389032,2025-10-27T07:45:08Z,-120.3683729,2025-10-27T07:45:08Z
19.4,2025-10-27T07:50:10Z,36.1389088,2025-10-27T07:50:10Z,-120.3683529,2025-10-27T07:50:10Z
16.5,2025-10-27T07:55:12Z,36.1389213,2025-10-27T07:55:12Z,-120.3683559,2025-10-27T07:55:12Z
15.5,2025-10-27T08:00:19Z,36.1389329,2025-10-27T08:00:19Z,-120.3683443,2025-10-27T08:00:19Z
15.6,2025-10-27T08:05:25Z,36.1389270,2025-10-27T08:05:25Z,-120.3683720,2025-10-27T08:05:25Z
14.5,2025-10-27T08:10:32Z,36.1388953,2025-10-27T08:10:32Z,-120.3683415,2025-10-27T08:10:32Z
15.4,2025-10-27T08:15:38Z,36.1389071,2025-10-27T08:15:38Z,-120.3683384,2025-10-27T08:15:38Z
16.4,2025-10-27T08:20:40Z,36.1388627,2025-10-27T08:20:40Z,-120.3683476,2025-10-27T08:20:40Z
17.5,2025-10-27T08:25:45Z,36.1389072,2025-10-27T08:25:45Z,-120.3683614,2025-10-27T08:25:45Z
15.4,2025-10-27T08:30:49Z,36.1389095,2025-10-27T08:30:49Z,-120.3683499,2025-10-27T08:30:49Z
15.3,2025-10-27T08:35:55Z,36.1389117,2025-10-27T08:35:55Z,-120.3683429,2025-10-27T08:35:55Z
14.2,2025-10-27T08:41:00Z,36.1388838,2025-10-27T08:41:00Z,-120.3683396,2025-10-27T08:41:00Z
15.1,2025-10-27T08:46:06Z,36.1389159,2025-10-27T08:46:06Z,-120.3683696,2025-10-27T08:46:06Z
13.2,2025-10-27T08:51:08Z,36.1388997,2025-10-27T08:51:08Z,-120.3683631,2025-10-27T08:51:08Z
12.6,2025-10-27T08:56:15Z,36.1389167,2025-10-27T08:56:15Z,-120.3683615,2025-10-27T08:56:15Z
11.2,2025-10-27T09:01:17Z,36.1388830,2025-10-27T09:01:17Z,-120.3683601,2025-10-27T09:01:17Z
12.0,2025-10-27T09:06:19Z,36.1388628,2025-10-27T09:06:19Z,-120.3683869,2025-10-27T09:06:19Z
11.2,2025-10-27T09:11:23Z,36.1388816,2025-10-27T09:11:23Z,-120.3683616,2025-10-27T09:11:23Z
12.0,2025-10-27T09:16:28Z,36.1388549,2025-10-27T09:16:28Z,-120.3683692,2025-10-27T09:16:28Z
11.6,2025-10-27T09:21:29Z,36.1388630,2025-10-27T09:21:29Z,-120.3683828,2025-10-27T09:21:29Z
11.9,2025-10-27T09:26:34Z,36.1388290,2025-10-27T09:26:34Z,-120.3683790,2025-10-27T09:26:34Z
11.8,2025-10-27T09:31:38Z,36.1389150,2025-10-27T09:31:38Z,-120.3683750,2025-10-27T09:31:38Z
12.1,2025-10-27T09:36:40Z,36.1388816,2025-10-27T09:36:40Z,-120.3683669,2025-10-27T09:36:40Z
12.6,2025-10-27T09:41:47Z,36.1388625,2025-10-27T09:41:47Z,-120.3683735,2025-10-27T09:41:47Z
12.7,2025-10-27T09:46:53Z,36.1389006,2025-10-27T09:46:53Z,-120.3683430,2025-10-27T09:46:53Z
10.8,2025-10-27T09:51:55Z,36.1388781,2025-10-27T09:51:55Z,-120.3683604,2025-10-27T09:51:55Z
14.9,2025-10-27T09:56:57Z,36.1389297,2025-10-27T09:56:57Z,-120.3683555,2025-10-27T09:56:57Z
12.2,2025-10-27T10:02:04Z,36.1389352,2025-10-27T10:02:04Z,-120.3683650,2025-10-27T10:02:04Z
12.0,2025-10-27T10:07:06Z,36.1388873,2025-10-27T10:07:06Z,-120.3683707,2025-10-27T10:07:06Z
11.6,2025-10-27T10:12:12Z,36.1389116,2025-10-27T10:12:12Z,-120.3683713,2025-10-27T10:12:12Z
10.9,2025-10-27T10:17:17Z,36.1389438,2025-10-27T10:17:17Z,-120.3683784,2025-10-27T10:17:17Z
11.9,2025-10-27T10:22:21Z,36.1389399,2025-10-27T10:22:21Z,-120.3683617,2025-10-27T10:22:21Z
11.2,2025-10-27T10:27:23Z,36.1388898,2025-10-27T10:27:23Z,-120.3683598,2025-10-27T10:27:23Z
10.7,2025-10-27T10:32:25Z,36.1389346,2025-10-27T10:32:25Z,-120.3683635,2025-10-27T10:32:25Z
11.2,2025-10-27T10:37:29Z,36.1388953,2025-10-27T10:37:29Z,-120.3683792,2025-10-27T10:37:29Z
10.4,2025-10-27T10:42:36Z,36.1388965,2025-10-27T10:42:36Z,-120.3683563,2025-10-27T10:42:36Z
11.0,2025-10-27T10:47:38Z,36.1389154,2025-10-27T10:47:38Z,-120.3683525,2025-10-27T10:47:38Z
11.8,2025-10-27T10:52:42Z,36.1389335,2025-10-27T10:52:42Z,-120.3683571,2025-10-27T10:52:42Z
11.7,2025-10-27T10:57:44Z,36.1389347,2025-10-27T10:57:44Z,-120.3683894,2025-10-27T10:57:44Z
10.2,2025-10-27T11:02:46Z,36.1389075,2025-10-27T11:02:46Z,-120.3683635,2025-10-27T11:02:46Z
9.7,2025-10-27T11:07:48Z,36.1388877,2025-10-27T11:07:48Z,-120.3683640,2025-10-27T11:07:48Z
9.5,2025-10-27T11:12:52Z,36.1389394,2025-10-27T11:12:52Z,-120.3683546,2025-10-27T11:12:52Z
8.7,2025-10-27T11:17:59Z,36.1389112,2025-10-27T11:17:59Z,-120.3683691,2025-10-27T11:17:59Z
8.8,2025-10-27T11:23:06Z,36.1389279,2025-10-27T11:23:06Z,-120.3683736,2025-10-27T11:23:06Z
9.5,2025-10-27T11:28:10Z,36.1389376,2025-10-27T11:28:10Z,-120.3683444,2025-10-27T11:28:10Z
11.4,2025-10-27T11:33:14Z,36.1389957,2025-10-27T11:33:14Z,-120.3683377,2025-10-27T11:33:14Z
9.8,2025-10-27T11:38:21Z,36.1389390,2025-10-27T11:38:21Z,-120.3683738,2025-10-27T11:38:21Z
10.4,2025-10-27T11:43:23Z,36.1389720,2025-10-27T11:43:23Z,-120.3683478,2025-10-27T11:43:23Z
12.3,2025-10-27T11:48:25Z,36.1389381,2025-10-27T11:48:25Z,-120.3683506,2025-10-27T11:48:25Z
14.7,2025-10-27T11:53:27Z,36.1389225,2025-10-27T11:53:27Z,-120.3683402,2025-10-27T11:53:27Z
16.3,2025-10-27T11:58:29Z,36.1389298,2025-10-27T11:58:29Z,-120.3683567,2025-10-27T11:58:29Z
15.2,2025-10-27T12:03:31Z,36.1389428,2025-10-27T12:03:31Z,-120.3683345,2025-10-27T12:03:31Z
14.5,2025-10-27T12:08:33Z,36.1389134,2025-10-27T12:08:33Z,-120.3683797,2025-10-27T12:08:33Z
13.3,2025-10-27T12:13:37Z,36.1389290,2025-10-27T12:13:37Z,-120.3683598,2025-10-27T12:13:37Z
12.5,2025-10-27T12:18:41Z,36.1389197,2025-10-27T12:18:41Z,-120.3683749,2025-10-27T12:18:41Z
11.9,2025-10-27T12:23:45Z,36.1390149,2025-10-27T12:23:45Z,-120.3683381,2025-10-27T12:23:45Z
11.4,2025-10-27T12:28:47Z,36.1389143,2025-10-27T12:28:47Z,-120.3683592,2025-10-27T12:28:47Z
10.4,2025-10-27T12:33:52Z,36.1389353,2025-10-27T12:33:52Z,-120.3683675,2025-10-27T12:33:52Z
9.3,2025-10-27T12:38:56Z,36.1389265,2025-10-27T12:38:56Z,-120.3683803,2025-10-27T12:38:56Z
11.1,2025-10-27T12:43:58Z,36.1389224,2025-10-27T12:43:58Z,-120.3683790,2025-10-27T12:43:58Z
10.9,2025-10-27T12:49:05Z,36.1389459,2025-10-27T12:49:05Z,-120.3683657,2025-10-27T12:49:05Z
9.6,2025-10-27T12:54:09Z,36.1389092,2025-10-27T12:54:09Z,-120.3683566,2025-10-27T12:54:09Z
10.3,2025-10-27T12:59:15Z,36.1389491,2025-10-27T12:59:15Z,-120.3683665,2025-10-27T12:59:15Z
12.1,2025-10-27T13:04:20Z,36.1388967,2025-10-27T13:04:20Z,-120.3683685,2025-10-27T13:04:20Z
10.2,2025-10-27T13:09:22Z,36.1390068,2025-10-27T13:09:22Z,-120.3683506,2025-10-27T13:09:22Z
10.6,2025-10-27T13:14:26Z,36.1389072,2025-10-27T13:14:26Z,-120.3683754,2025-10-27T13:14:26Z
11.1,2025-10-27T13:19:32Z,36.1389242,2025-10-27T13:19:32Z,-120.3683500,2025-10-27T13:19:32Z
10.0,2025-10-27T13:24:37Z,36.1388880,2025-10-27T13:24:37Z,-120.3683092,2025-10-27T13:24:37Z
9.4,2025-10-27T13:29:39Z,36.1389124,2025-10-27T13:29:39Z,-120.3683465,2025-10-27T13:29:39Z
8.2,2025-10-27T13:34:43Z,36.1388942,2025-10-27T13:34:43Z,-120.3683533,2025-10-27T13:34:43Z
8.6,2025-10-27T13:39:50Z,36.1388903,2025-10-27T13:39:50Z,-120.3683554,2025-10-27T13:39:50Z
10.3,2025-10-27T13:44:56Z,36.1388636,2025-10-27T13:44:56Z,-120.3683529,2025-10-27T13:44:56Z
12.4,2025-10-27T13:50:01Z,36.1388843,2025-10-27T13:50:01Z,-120.3683627,2025-10-27T13:50:01Z
10.0,2025-10-27T13:55:07Z,36.1388932,2025-10-27T13:55:07Z,-120.3683649,2025-10-27T13:55:07Z
11.0,2025-10-27T14:00:14Z,36.1389066,2025-10-27T14:00:14Z,-120.3683467,2025-10-27T14:00:14Z
10.3,2025-10-27T14:05:21Z,36.1389478,2025-10-27T14:05:21Z,-120.3683523,2025-10-27T14:05:21Z
11.1,2025-10-27T14:10:27Z,36.1389232,2025-10-27T14:10:27Z,-120.3683484,2025-10-27T14:10:27Z
13.4,2025-10-27T14:15:34Z,36.1389039,2025-10-27T14:15:34Z,-120.3683823,2025-10-27T14:15:34Z
14.5,2025-10-27T14:20:38Z,36.1389049,2025-10-27T14:20:38Z,-120.3683962,2025-10-27T14:20:38Z
14.7,2025-10-27T14:25:42Z,36.1388524,2025-10-27T14:25:42Z,-120.3684263,2025-10-27T14:25:42Z
13.0,2025-10-27T14:30:47Z,36.1389031,2025-10-27T14:30:47Z,-120.3683811,2025-10-27T14:30:47Z
11.8,2025-10-27T14:35:53Z,36.1388839,2025-10-27T14:35:53Z,-120.3684151,2025-10-27T14:35:53Z
12.0,2025-10-27T14:40:58Z,36.1388724,2025-10-27T14:40:58Z,-120.3684155,2025-10-27T14:40:58Z
9.5,2025-10-27T14:46:02Z,36.1388717,2025-10-27T14:46:02Z,-120.3684147,2025-10-27T14:46:02Z
11.4,2025-10-27T14:51:06Z,36.1389046,2025-10-27T14:51:06Z,-120.3683843,2025-10-27T14:51:06Z
10.4,2025-10-27T14:56:13Z,36.1388818,2025-10-27T14:56:13Z,-120.3683785,2025-10-27T14:56:13Z
10.6,2025-10-27T15:01:15Z,36.1389237,2025-10-27T15:01:15Z,-120.3684058,2025-10-27T15:01:15Z
9.9,2025-10-27T15:06:21Z,36.1389054,2025-10-27T15:06:21Z,-120.3683901,2025-10-27T15:06:21Z
11.0,2025-10-27T15:11:28Z,36.1389519,2025-10-27T15:11:28Z,-120.3683550,2025-10-27T15:11:28Z
11.6,2025-10-27T15:16:35Z,36.1389371,2025-10-27T15:16:35Z,-120.3683480,2025-10-27T15:16:35Z
11.5,2025-10-27T15:21:39Z,36.1389310,2025-10-27T15:21:39Z,-120.3683454,2025-10-27T15:21:39Z
13.4,2025-10-27T15:26:41Z,36.1389111,2025-10-27T15:26:41Z,-120.3683404,2025-10-27T15:26:41Z
13.6,2025-10-27T15:31:43Z,36.1389392,2025-10-27T15:31:43Z,-120.3683396,2025-10-27T15:31:43Z
15.6,2025-10-27T15:36:45Z,36.1389176,2025-10-27T15:36:45Z,-120.3683456,2025-10-27T15:36:45Z
17.4,2025-10-27T15:41:47Z,36.1388450,2025-10-27T15:41:47Z,-120.3683721,2025-10-27T15:41:47Z
17.4,2025-10-27T15:46:51Z,36.1388807,2025-10-27T15:46:51Z,-120.3683603,2025-10-27T15:46:51Z
17.4,2025-10-27T15:51:58Z,36.1388756,2025-10-27T15:51:58Z,-120.3683676,2025-10-27T15:51:58Z
18.3,2025-10-27T15:57:04Z,36.1388885,2025-10-27T15:57:04Z,-120.3683696,2025-10-27T15:57:04Z
20.7,2025-10-27T16:02:11Z,36.1388436,2025-10-27T16:02:11Z,-120.3683733,2025-10-27T16:02:11Z
19.1,2025-10-27T16:07:17Z,36.1388998,2025-10-27T16:07:17Z,-120.3683782,2025-10-27T16:07:17Z
20.6,2025-10-27T16:12:19Z,36.1388716,2025-10-27T16:12:19Z,-120.3683629,2025-10-27T16:12:19Z
23.8,2025-10-27T16:17:24Z,36.1388797,2025-10-27T16:17:24Z,-120.3683793,2025-10-27T16:17:24Z
24.0,2025-10-27T16:22:26Z,36.1389255,2025-10-27T16:22:26Z,-120.3683472,2025-10-27T16:22:26Z
23.9,2025-10-27T16:27:30Z,36.1388583,2025-10-27T16:27:30Z,-120.3683837,2025-10-27T16:27:30Z
24.6,2025-10-27T16:32:34Z,36.1388945,2025-10-27T16:32:34Z,-120.3683594,2025-10-27T16:32:34Z
25.6,2025-10-27T16:37:36Z,36.1389301,2025-10-27T16:37:36Z,-120.3683636,2025-10-27T16:37:36Z
25.0,2025-10-27T16:42:43Z,36.1389084,2025-10-27T16:42:43Z,-120.3683524,2025-10-27T16:42:43Z
25.0,2025-10-27T16:47:49Z,36.1389384,2025-10-27T16:47:49Z,-120.3683598,2025-10-27T16:47:49Z
25.0,2025-10-27T16:52:54Z,36.1389242,2025-10-27T16:52:54Z,-120.3683421,2025-10-27T16:52:54Z
24.5,2025-10-27T16:57:56Z,36.1389528,2025-10-27T16:57:56Z,-120.3683310,2025-10-27T16:57:56Z
24.6,2025-10-27T17:03:02Z,36.1388913,2025-10-27T17:03:02Z,-120.3683551,2025-10-27T17:03:02Z
24.2,2025-10-27T17:08:07Z,36.1389151,2025-10-27T17:08:07Z,-120.3683503,2025-10-27T17:08:07Z
24.9,2025-10-27T17:13:11Z,36.1388738,2025-10-27T17:13:11Z,-120.3683443,2025-10-27T17:13:11Z
25.8,2025-10-27T17:18:13Z,36.1389123,2025-10-27T17:18:13Z,-120.3683563,2025-10-27T17:18:13Z
26.3,2025-10-27T17:23:15Z,36.1389244,2025-10-27T17:23:15Z,-120.3683757,2025-10-27T17:23:15Z
26.8,2025-10-27T17:28:19Z,36.1389602,2025-10-27T17:28:19Z,-120.3683624,2025-10-27T17:28:19Z
26.5,2025-10-27T17:33:26Z,36.1389327,2025-10-27T17:33:26Z,-120.3683427,2025-10-27T17:33:26Z
26.8,2025-10-27T17:38:32Z,36.1389223,2025-10-27T17:38:32Z,-120.3683641,2025-10-27T17:38:32Z
27.8,2025-10-27T17:43:37Z,36.1389330,2025-10-27T17:43:37Z,-120.3683619,2025-10-27T17:43:37Z
27.8,2025-10-27T17:48:39Z,36.1389241,2025-10-27T17:48:39Z,-120.3683684,2025-10-27T17:48:39Z
29.0,2025-10-27T17:53:41Z,36.1389526,2025-10-27T17:53:41Z,-120.3683506,2025-10-27T17:53:41Z
28.9,2025-10-27T17:58:45Z,36.1389119,2025-10-27T17:58:45Z,-120.3683303,2025-10-27T17:58:45Z
29.3,2025-10-27T18:03:47Z,36.1388871,2025-10-27T18:03:47Z,-120.3683471,2025-10-27T18:03:47Z
29.7,2025-10-27T18:08:49Z,36.1389028,2025-10-27T18:08:49Z,-120.3683497,2025-10-27T18:08:49Z
30.3,2025-10-27T18:13:51Z,36.1389168,2025-10-27T18:13:51Z,-120.3683496,2025-10-27T18:13:51Z
29.9,2025-10-27T18:18:53Z,36.1389099,2025-10-27T18:18:53Z,-120.3683274,2025-10-27T18:18:53Z
30.9,2025-10-27T18:23:55Z,36.1388722,2025-10-27T18:23:55Z,-120.3683444,2025-10-27T18:23:55Z
30.6,2025-10-27T18:29:01Z,36.1388666,2025-10-27T18:29:01Z,-120.3683312,2025-10-27T18:29:01Z
29.5,2025-10-27T18:34:08Z,36.1388570,2025-10-27T18:34:08Z,-120.3683476,2025-10-27T18:34:08Z
31.3,2025-10-27T18:39:15Z,36.1388733,2025-10-27T18:39:15Z,-120.3683605,2025-10-27T18:39:15Z
31.5,2025-10-27T18:44:26Z,36.1388699,2025-10-27T18:44:26Z,-120.3683543,2025-10-27T18:44:26Z
31.9,2025-10-27T18:49:28Z,36.1388258,2025-10-27T18:49:28Z,-120.3683704,2025-10-27T18:49:28Z
32.4,2025-10-27T18:54:32Z,36.1388826,2025-10-27T18:54:32Z,-120.3683700,2025-10-27T18:54:32Z
33.6,2025-10-27T18:59:39Z,36.1388360,2025-10-27T18:59:39Z,-120.3683644,2025-10-27T18:59:39Z
33.1,2025-10-27T19:04:41Z,36.1388570,2025-10-27T19:04:41Z,-120.3683614,2025-10-27T19:04:41Z
33.6,2025-10-27T19:09:43Z,36.1389232,2025-10-27T19:09:43Z,-120.3683406,2025-10-27T19:09:43Z
33.7,2025-10-27T19:14:45Z,36.1388631,2025-10-27T19:14:45Z,-120.3683599,2025-10-27T19:14:45Z
33.5,2025-10-27T19:19:47Z,36.1388617,2025-10-27T19:19:47Z,-120.3683626,2025-10-27T19:19:47Z
33.5,2025-10-27T19:24:53Z,36.1388612,2025-10-27T19:24:53Z,-120.3683678,2025-10-27T19:24:53Z
32.7,2025-10-27T19:29:58Z,36.1388770,2025-10-27T19:29:58Z,-120.3683394,2025-10-27T19:29:58Z
33.0,2025-10-27T19:35:02Z,36.1388807,2025-10-27T19:35:02Z,-120.3683719,2025-10-27T19:35:02Z
33.1,2025-10-27T19:40:04Z,36.1389003,2025-10-27T19:40:04Z,-120.3683683,2025-10-27T19:40:04Z
33.0,2025-10-27T19:45:06Z,36.1388895,2025-10-27T19:45:06Z,-120.3683901,2025-10-27T19:45:06Z
33.2,2025-10-27T19:50:08Z,36.1389313,2025-10-27T19:50:08Z,-120.3683231,2025-10-27T19:50:08Z
33.1,2025-10-27T19:55:10Z,36.1388512,2025-10-27T19:55:10Z,-120.3683684,2025-10-27T19:55:10Z
33.2,2025-10-27T20:00:12Z,36.1389456,2025-10-27T20:00:12Z,-120.3683367,2025-10-27T20:00:12Z
33.6,2025-10-27T20:05:16Z,36.1388665,2025-10-27T20:05:16Z,-120.3683386,2025-10-27T20:05:16Z
33.2,2025-10-27T20:10:20Z,36.1388630,2025-10-27T20:10:20Z,-120.3683463,2025-10-27T20:10:20Z
33.4,2025-10-27T20:15:27Z,36.1388630,2025-10-27T20:15:27Z,-120.3683444,2025-10-27T20:15:27Z
33.4,2025-10-27T20:20:31Z,36.1388142,2025-10-27T20:20:31Z,-120.3683809,2025-10-27T20:20:31Z
33.0,2025-10-27T20:25:38Z,36.1388667,2025-10-27T20:25:38Z,-120.3683424,2025-10-27T20:25:38Z
32.8,2025-10-27T20:30:40Z,36.1388140,2025-10-27T20:30:40Z,-120.3683807,2025-10-27T20:30:40Z
33.5,2025-10-27T20:35:46Z,36.1388254,2025-10-27T20:35:46Z,-120.3683751,2025-10-27T20:35:46Z
33.5,2025-10-27T20:40:48Z,36.1388305,2025-10-27T20:40:48Z,-120.3683275,2025-10-27T20:40:48Z
33.0,2025-10-27T20:45:55Z,36.1388784,2025-10-27T20:45:55Z,-120.3682994,2025-10-27T20:45:55Z
33.5,2025-10-27T20:50:57Z,36.1388458,2025-10-27T20:50:57Z,-120.3683326,2025-10-27T20:50:57Z
33.0,2025-10-27T20:55:59Z,36.1388234,2025-10-27T20:55:59Z,-120.3683588,2025-10-27T20:55:59Z
34.0,2025-10-27T21:01:01Z,36.1388420,2025-10-27T21:01:01Z,-120.3683636,2025-10-27T21:01:01Z
34.0,2025-10-27T21:06:03Z,36.1388752,2025-10-27T21:06:03Z,-120.3683530,2025-10-27T21:06:03Z
33.8,2025-10-27T21:11:05Z,36.1388518,2025-10-27T21:11:05Z,-120.3683539,2025-10-27T21:11:05Z
33.5,2025-10-27T21:16:07Z,36.1388449,2025-10-27T21:16:07Z,-120.3683694,2025-10-27T21:16:07Z
33.6,2025-10-27T21:21:13Z,36.1388190,2025-10-27T21:21:13Z,-120.3683830,2025-10-27T21:21:13Z
34.3,2025-10-27T21:26:20Z,36.1388869,2025-10-27T21:26:20Z,-120.3683476,2025-10-27T21:26:20Z
34.0,2025-10-27T21:31:22Z,36.1388487,2025-10-27T21:31:22Z,-120.3683808,2025-10-27T21:31:22Z
32.2,2025-10-27T21:36:24Z,36.1389369,2025-10-27T21:36:24Z,-120.3683350,2025-10-27T21:36:24Z
33.0,2025-10-27T21:41:26Z,36.1389054,2025-10-27T21:41:26Z,-120.3683649,2025-10-27T21:41:26Z
34.0,2025-10-27T21:46:30Z,36.1389252,2025-10-27T21:46:30Z,-120.3683419,2025-10-27T21:46:30Z
32.9,2025-10-27T21:51:37Z,36.1389476,2025-10-27T21:51:37Z,-120.3683399,2025-10-27T21:51:37Z
33.4,2025-10-27T21:56:39Z,36.1389173,2025-10-27T21:56:39Z,-120.3683527,2025-10-27T21:56:39Z
32.9,2025-10-27T22:01:43Z,36.1389326,2025-10-27T22:01:43Z,-120.3683338,2025-10-27T22:01:43Z
33.2,2025-10-27T22:06:45Z,36.1389103,2025-10-27T22:06:45Z,-120.3683431,2025-10-27T22:06:45Z
32.3,2025-10-27T22:11:47Z,36.1389241,2025-10-27T22:11:47Z,-120.3683427,2025-10-27T22:11:47Z
31.6,2025-10-27T22:16:51Z,36.1389518,2025-10-27T22:16:51Z,-120.3683425,2025-10-27T22:16:51Z
30.8,2025-10-27T22:21:56Z,36.1389342,2025-10-27T22:21:56Z,-120.3683513,2025-10-27T22:21:56Z
31.9,2025-10-27T22:27:02Z,36.1389412,2025-10-27T22:27:02Z,-120.3683380,2025-10-27T22:27:02Z
31.2,2025-10-27T22:32:06Z,36.1389235,2025-10-27T22:32:06Z,-120.3683428,2025-10-27T22:32:06Z
31.3,2025-10-27T22:37:13Z,36.1389087,2025-10-27T22:37:13Z,-120.3683477,2025-10-27T22:37:13Z
31.0,2025-10-27T22:42:15Z,36.1389614,2025-10-27T22:42:15Z,-120.3683558,2025-10-27T22:42:15Z
30.7,2025-10-27T22:47:17Z,36.1389411,2025-10-27T22:47:17Z,-120.3683312,2025-10-27T22:47:17Z
31.3,2025-10-27T22:52:24Z,36.1390327,2025-10-27T22:52:24Z,-120.3683511,2025-10-27T22:52:24Z
30.8,2025-10-27T22:57:26Z,36.1389321,2025-10-27T22:57:26Z,-120.3683523,2025-10-27T22:57:26Z
30.5,2025-10-27T23:02:30Z,36.1389161,2025-10-27T23:02:30Z,-120.3683541,2025-10-27T23:02:30Z
30.5,2025-10-27T23:07:34Z,36.1389408,2025-10-27T23:07:34Z,-120.3683474,2025-10-27T23:07:34Z
30.2,2025-10-27T23:12:38Z,36.1389610,2025-10-27T23:12:38Z,-120.3683070,2025-10-27T23:12:38Z
30.8,2025-10-27T23:17:40Z,36.1388433,2025-10-27T23:17:40Z,-120.3683400,2025-10-27T23:17:40Z
31.2,2025-10-27T23:22:45Z,36.1389484,2025-10-27T23:22:45Z,-120.3683339,2025-10-27T23:22:45Z
30.3,2025-10-27T23:27:51Z,36.1389027,2025-10-27T23:27:51Z,-120.3683434,2025-10-27T23:27:51Z
30.2,2025-10-27T23:32:58Z,36.1389052,2025-10-27T23:32:58Z,-120.3683155,2025-10-27T23:32:58Z
