date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias
2025-07-02 00:30:00,1751441101.0,28.5,28.83333333333333,46.6215,7.0,7.166666666666667,36.78546216666667,-119.773088,44.5,1
2025-07-02 01:30:00,1751444701.0,27.166666666666668,32.333333333333336,41.73433333333333,8.0,8.0,36.785347,-119.773103,41.0,1
2025-07-02 02:30:00,1751448301.0,25.5,37.66666666666666,33.780166666666666,7.5,8.166666666666666,36.78543666666666,-119.77311816666668,35.2,1
2025-07-02 03:30:00,1751451901.0,23.33333333333333,46.0,19.62066666666667,9.666666666666666,10.0,36.785436,-119.7731095,27.4,1
2025-07-02 04:30:00,1751455800.857143,22.857142857142858,47.71428571428572,16.630714285714287,9.857142857142858,10.142857142857142,36.78538942857143,-119.773154,25.8,1
2025-07-02 05:30:00,1751459700.0,22.0,48.833333333333336,14.8175,11.0,11.5,36.78537566666667,-119.773163,,1
2025-07-02 06:30:00,1751463300.0,22.166666666666668,49.5,10.845666666666666,11.166666666666666,11.5,36.78539333333333,-119.773173,22.1,1
2025-07-02 07:30:00,1751466900.0,24.0,43.66666666666666,15.672666666666666,10.333333333333334,10.666666666666666,36.78537566666667,-119.7731755,25.5,1
2025-07-02 08:30:00,1751470500.0,27.5,35.5,25.959833333333336,9.833333333333334,10.0,36.7854285,-119.77315783333334,34.1,1
2025-07-02 09:30:00,1751474100.0,30.33333333333333,31.666666666666668,34.352,9.833333333333334,9.833333333333334,36.785411,-119.77313733333334,42.8,1
2025-07-02 10:30:00,1751477700.0,32.166666666666664,30.83333333333333,36.69116666666667,8.333333333333334,8.5,36.7853845,-119.77309166666667,43.2,1
2025-07-02 11:30:00,1751481300.0,33.666666666666664,29.83333333333333,40.663833333333336,9.0,9.5,36.78540183333333,-119.7731045,45.5,1
2025-07-02 12:30:00,1751484900.0,34.666666666666664,31.166666666666668,44.406000000000006,11.833333333333334,12.0,36.78537433333333,-119.77304716666669,50.2,1
2025-07-02 13:30:00,1751488500.0,36.0,28.83333333333333,43.76083333333333,10.0,10.0,36.78537816666667,-119.7731285,48.2,1
2025-07-02 14:30:00,1751492100.0,36.833333333333336,27.0,50.48483333333333,10.0,10.333333333333334,36.7854835,-119.77298466666667,54.2,1
2025-07-02 15:30:00,1751495700.0,38.0,25.83333333333333,52.03766666666667,9.666666666666666,9.833333333333334,36.785387,-119.77311566666668,55.9,1
2025-07-02 16:30:00,1751499300.0,38.333333333333336,25.166666666666668,55.585,10.833333333333334,11.0,36.785414333333335,-119.77312716666664,58.6,1
2025-07-02 17:30:00,1751502900.0,38.66666666666666,21.666666666666668,53.65016666666667,9.833333333333334,10.0,36.78543533333333,-119.77315633333332,56.8,1
