unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1752252601,15,15,8,16,16,8,32,32,47.816,36.785389,-119.773056,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752252601,12,12,4,13,13,4,33,28,44.959,35.949612,-119.049957,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,47.126707228018
1752252600,23,23,0,23,23,0,35,25,55.776,35.613258,-119.68959,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,50.93770069504801
1752252600,18,18,6,19,19,6,36,22,511.093,36.13903,-120.368317,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752252601,15,15,5,16,16,5,33,34,43.269,36.526592,-119.290329,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,45.381970936837
1752253200,0,0,2,0,0,2,27,39,42.744,40.594044,-105.075729,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752253201,13,13,4,13,13,4,34,27,43.252,35.949574,-119.049911,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,47.49298716330401
1752253201,20,20,10,21,21,10,33,33,49.966,36.785431,-119.773125,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752253200,23,23,0,23,23,0,35,26,56.094,35.613194,-119.689529,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,51.192657616462
1752253200,19,19,5,20,20,5,37,22,511.075,36.139027,-120.368362,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752253201,16,16,5,17,17,5,33,31,45.889,36.526592,-119.290329,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,46.553720619097
1752253801,14,14,5,15,15,5,34,27,43.475,35.949585,-119.050026,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,47.57380390245
1752253801,13,13,5,14,14,5,33,29,49.072,36.526524,-119.290291,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,47.956530521856
1752253800,22,22,0,23,23,0,36,24,61.233,35.613239,-119.689537,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,54.409232724709
1752253800,0,0,2,1,1,2,27,39,43.879,40.594147,-105.075813,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752253801,23,23,12,23,23,12,33,32,51.254,36.785439,-119.77314,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752253800,21,21,5,22,22,5,37,23,510.971,36.139,-120.368347,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752253801,22,22,10,23,23,10,38,21,444.432,36.139042,-120.368378,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752254400,0,0,2,0,0,2,27,39,44.006,40.594093,-105.075722,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752254401,16,16,753,17,17,1492,41,19,12.339,36.139103,-120.368202,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752254401,26,26,14,26,26,14,33,33,53.328,36.785332,-119.77298,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752254401,15,15,5,15,15,5,34,28,46.074,35.949677,-119.04995,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,48.507222472748
1752254401,22,22,9,22,22,9,38,22,512.8,36.138931,-120.368355,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752254400,23,23,0,24,24,0,36,25,62.449,35.613228,-119.689583,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,55.109330915877
1752254401,13,13,5,14,14,5,34,30,50.129,36.526527,-119.290344,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,49.198625933617
1752254400,22,22,5,22,22,5,37,21,510.947,36.139004,-120.368362,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752255000,0,0,2,0,0,2,27,39,44.109,40.594112,-105.07576,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752255001,27,27,14,27,27,14,34,33,55.089,36.78545,-119.773125,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752255001,17,17,6,17,17,6,35,29,44.964,35.949665,-119.049957,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,49.072905392528
1752255001,15,15,120,15,15,121,41,18,18.439,36.138935,-120.368324,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752255000,23,23,0,23,23,0,36,25,63.054,35.613224,-119.689583,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,55.409231214542
1752255001,12,12,5,12,12,5,34,28,51.619,36.526649,-119.29026,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,49.868707344387
1752255001,20,20,8,20,20,8,38,20,512.702,36.138985,-120.368317,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752255000,19,19,5,20,20,5,38,20,510.957,36.139038,-120.368355,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752255601,20,20,7,20,20,7,35,27,44.708,35.94952,-119.049995,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,48.997083161616
1752255600,24,24,0,24,24,0,37,23,63.082,35.61327,-119.689575,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,56.09226842778601
1752255601,28,28,14,29,29,14,34,33,56.167,36.78545,-119.773125,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752255601,21,21,8,22,22,8,38,20,512.681,36.139057,-120.368317,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752255601,13,13,5,13,13,5,35,28,51.46,36.526428,-119.290306,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,50.59712487158
1752255600,20,20,5,21,21,5,38,21,511.047,36.138966,-120.368401,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752255601,16,16,7,17,17,7,42,17,19.975,36.138847,-120.368378,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752255600,1,1,3,1,1,3,27,40,42.414,40.594112,-105.07576,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752256201,16,16,6,16,16,6,42,18,20.549,36.139065,-120.368431,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752256201,22,22,8,23,23,8,35,28,46.6,35.949654,-119.049881,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,49.6742800522
1752256201,28,28,14,29,29,14,35,32,57.935,36.785622,-119.773094,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752256200,24,24,0,24,24,0,37,23,62.49,35.613197,-119.689537,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,55.79881226777
1752256201,17,17,8,18,18,8,35,28,51.647,36.526512,-119.290298,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,50.678058260830994
1752256200,20,20,5,20,20,5,38,20,510.91,36.13903,-120.36837,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752256200,2,2,3,2,2,3,27,41,42.138,40.594093,-105.075706,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752256201,21,21,8,21,21,8,38,20,512.62,36.139034,-120.368309,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752256801,29,29,14,30,30,14,35,32,60.064,36.785416,-119.773178,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752256800,1,1,3,2,2,3,27,40,43.118,40.594086,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752256801,26,25,10,26,26,10,35,26,48.246,35.949692,-119.050163,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,50.287755748892
1752256801,26,26,12,27,27,12,35,30,53.698,36.526554,-119.290306,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,51.540517659354
1752256800,19,19,5,20,20,5,38,20,510.884,36.139046,-120.368385,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752256800,23,23,0,24,24,0,37,23,62.605,35.613186,-119.689545,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,55.855818109665
1752256801,15,15,6,16,16,6,42,17,21.149,36.138939,-120.368301,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752256801,21,21,8,22,22,8,38,20,512.643,36.139015,-120.368294,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752257401,29,29,15,30,30,15,35,31,61.25,36.785439,-119.773071,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752257400,2,2,3,2,2,3,28,40,42.691,40.594208,-105.075752,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752257401,32,29,12,32,32,12,35,26,51.266,35.949722,-119.049988,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,51.38222459293199
1752257401,36,33,17,37,37,17,35,29,55.075,36.526569,-119.290276,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,52.149087252475
1752257401,16,16,6,17,17,6,42,18,21.245,36.138969,-120.368263,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752257400,20,20,5,20,20,5,39,19,510.897,36.13908,-120.368263,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752257400,24,24,0,25,25,0,37,22,60.683,35.613255,-119.689552,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,54.805753619559
1752257401,20,20,8,21,21,8,39,19,512.617,36.138947,-120.368286,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752258000,2,2,3,2,2,3,28,38,43.442,40.594189,-105.075676,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752258001,15,15,6,16,16,6,42,18,22.834,36.139053,-120.36837,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752258001,44,37,21,45,44,21,35,29,56.79,36.526581,-119.290306,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,52.89133731967
1752258001,28,28,14,28,28,14,36,29,64.862,36.785362,-119.773125,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752258001,34,30,14,34,34,14,36,26,50.054,35.949722,-119.049988,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,51.919418976708
1752258000,24,24,0,25,25,0,37,22,63.477,35.613258,-119.689583,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,56.190747726121
1752258001,20,20,8,21,21,8,39,20,512.651,36.138947,-120.368286,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752258000,20,20,5,20,20,5,39,19,510.833,36.13908,-120.368263,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752258600,15,15,6,15,15,6,42,17,22.241,36.139023,-120.368423,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752258601,33,30,13,34,34,13,37,24,49.051,35.949539,-119.049789,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,52.549310339002
1752258600,24,24,0,25,25,0,38,22,63.84,35.613205,-119.689621,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,57.234492187320015
1752258601,46,38,21,46,45,21,36,30,57.02,36.526485,-119.290291,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,53.77550806346
1752258601,20,20,8,21,21,8,39,19,512.5,36.138966,-120.368195,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752258600,2,2,3,2,2,3,28,39,42.489,40.594162,-105.07576,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752258601,25,25,13,26,26,13,36,29,63.846,36.785484,-119.773033,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752258600,19,19,5,19,19,5,39,20,510.772,36.138996,-120.368317,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752259200,2,2,3,2,2,3,28,39,43.175,40.593754,-105.075684,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752259201,24,24,11,25,25,11,37,27,67.488,36.78548,-119.773117,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752259201,14,14,6,15,15,6,44,16,20.166,36.139023,-120.368423,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752259201,33,29,13,33,33,13,37,25,50.977,35.949589,-119.050041,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,53.238829064254006
1752259200,23,23,0,23,23,0,38,21,64.198,35.613319,-119.689583,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,57.314630475654
1752259201,46,38,21,47,45,21,36,29,58.142,36.526569,-119.290314,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,54.273713943966
1752259200,18,18,5,19,19,5,40,18,510.77,36.139023,-120.368317,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752259201,19,19,7,20,20,7,40,18,512.517,36.138996,-120.368286,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752259801,26,26,12,26,26,12,37,28,66.626,36.785469,-119.773079,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752259800,3,3,4,3,3,4,28,39,42.815,40.594074,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752259801,49,40,23,50,47,23,36,31,59.536,36.526569,-119.290314,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,54.851824482928
1752259801,37,32,15,38,37,15,37,25,50.162,35.949535,-119.049881,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,52.94346743912401
1752259800,23,23,0,23,23,0,39,21,65.27,35.613289,-119.689613,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,58.70982834471
1752259801,13,13,5,14,14,5,44,15,21.153,36.139034,-120.368469,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752259801,18,18,7,19,19,7,40,17,512.461,36.138939,-120.368217,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752259800,16,16,4,17,17,4,40,18,510.689,36.139057,-120.368271,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752260401,23,23,13,23,23,13,36,20,19.585,0.0,0.0,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,26.67901059099
1752260401,28,27,13,28,28,13,37,28,70.398,36.785439,-119.773094,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752260400,1,1,3,2,2,3,29,36,43.053,40.594143,-105.075859,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752260400,23,23,0,24,24,0,38,20,64.037,35.613228,-119.689613,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,57.13749892100101
1752260400,16,16,4,16,16,4,40,17,510.705,36.139034,-120.3685,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752260401,50,41,24,51,48,24,37,29,58.15,36.526577,-119.290253,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,55.07440888295
1752260401,17,17,6,17,17,6,40,17,512.551,36.138992,-120.368279,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752260401,13,13,5,13,13,5,44,15,21.362,36.139046,-120.368347,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752260401,39,33,16,40,39,16,37,25,52.163,35.949623,-119.050003,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,53.668643650026
1752261001,21,21,11,22,22,11,38,18,58.531,36.03764,-120.173309,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,47.134488231514
1752261001,41,34,17,41,40,17,37,23,52.719,35.949554,-119.049995,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,53.887095823538
1752261000,22,22,0,23,23,0,39,20,65.618,35.613243,-119.689659,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,58.785009603314
1752261001,11,11,4,12,12,4,44,16,22.343,36.13905,-120.368301,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752261001,28,28,13,28,28,13,38,26,71.028,36.785404,-119.773087,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752261001,53,42,25,54,49,25,37,28,60.594,36.526619,-119.290016,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,56.144774873562
1752261000,1,1,3,1,1,3,27,38,45.08,40.594059,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752261000,15,15,4,15,15,4,40,17,510.846,36.139099,-120.368248,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752261601,28,28,13,28,28,13,38,26,73.652,36.78545,-119.773117,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752261601,21,21,10,21,21,10,38,18,63.971,36.03759,-120.173225,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,49.822118566874
1752261601,11,11,4,12,12,4,44,15,21.266,36.139061,-120.368279,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752261601,41,34,18,42,40,18,38,23,52.101,35.949684,-119.050018,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,54.639559907102
1752261600,24,24,0,25,25,0,39,19,65.912,35.613243,-119.689659,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,58.83342290137601
1752261600,14,14,3,15,15,3,40,17,510.845,36.13908,-120.368462,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752261601,51,41,24,52,48,24,37,28,61.765,36.526588,-119.290298,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,56.651582353845
1752261601,16,16,6,17,17,6,40,17,512.656,36.139126,-120.36837,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752261600,1,1,3,1,1,3,27,38,43.115,40.594059,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752262201,18,18,10,19,19,10,38,18,65.659,36.037598,-120.173279,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,50.656074450346
1752262200,2,2,3,2,2,3,28,39,41.919,40.594124,-105.075768,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752262201,27,27,12,27,27,12,38,25,74.365,36.78545,-119.773117,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752262201,42,34,17,42,40,17,38,25,52.005,35.949657,-119.049965,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,54.58781490851
1752262200,22,22,0,22,22,0,40,18,66.321,35.613365,-119.689545,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,59.80264632333301
1752262200,14,14,3,15,15,3,41,17,510.823,36.139053,-120.368263,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752262201,15,15,6,15,15,6,41,16,512.724,36.139034,-120.368347,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752262201,48,39,24,49,46,24,37,29,62.068,36.526627,-119.290268,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,56.770114867364
1752262201,11,11,4,11,11,4,44,14,21.54,36.139011,-120.368187,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752262801,21,21,10,21,21,10,39,18,65.072,36.037453,-120.173248,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,51.064524099968
1752262800,2,2,3,3,3,3,28,37,42.664,40.594151,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752262801,24,24,11,25,25,11,38,22,68.297,36.785435,-119.773163,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752262800,21,21,0,21,21,0,40,18,69.261,35.613262,-119.689522,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,61.260013063953
1752262801,39,33,17,39,38,17,37,24,50.855,35.949543,-119.050018,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,53.20309239021
1752262801,11,11,4,11,11,4,44,15,21.616,36.138977,-120.367973,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752262801,15,15,6,16,16,6,41,17,512.978,36.139088,-120.368431,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752262801,47,39,23,48,45,23,37,28,62.423,36.526634,-119.290298,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,56.936364012279
1752262800,14,14,4,15,15,4,41,17,510.932,36.139042,-120.368294,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752263401,18,18,10,19,19,10,38,18,65.814,36.037693,-120.173195,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,50.73265215291599
1752263400,13,13,5,13,13,5,45,15,21.166,36.139027,-120.368301,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752263401,39,33,17,40,39,17,37,26,51.469,35.949585,-119.050049,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,53.408656292038
1752263401,46,38,22,47,45,22,37,26,64.1,36.526623,-119.290329,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,57.6873788123
1752263400,17,17,4,17,17,4,41,18,510.963,36.139042,-120.368294,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752263400,9,9,7,10,10,7,27,38,40.412,40.594215,-105.075874,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752263400,20,20,0,20,20,0,41,17,68.56,35.613243,-119.689568,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,61.67900618588
1752263401,24,24,10,25,25,10,38,23,68.532,36.78561,-119.773071,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752263401,18,18,7,19,19,7,41,18,512.994,36.139,-120.36834,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752264001,24,24,11,24,24,11,39,22,69.395,36.785366,-119.773033,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752264000,3,3,4,3,3,4,27,39,43.489,40.594139,-105.075844,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752264001,17,17,10,18,18,10,39,18,65.969,36.037693,-120.173195,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,51.507686675486
1752264001,13,13,5,14,14,5,44,15,22.463,36.139027,-120.368301,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752264000,21,21,0,21,21,0,41,18,69.273,35.613224,-119.689621,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,62.12976578162899
1752264001,48,39,22,49,46,22,38,26,63.462,36.526588,-119.290367,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,58.208485679326
1752264000,16,16,4,17,17,4,41,18,510.982,36.139126,-120.368195,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752264001,40,33,17,41,39,17,38,22,51.303,35.949585,-119.050049,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,54.358836167306
1752264001,18,18,7,18,18,7,41,18,513.1,36.139038,-120.368355,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,17,17,9,18,18,9,38,18,67.466,36.037605,-120.173241,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,51.54882224740399
1752264600,2,2,4,2,2,4,26,43,42.959,40.594078,-105.075752,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,24,24,10,24,24,10,39,22,69.775,36.785458,-119.773079,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,13,13,5,14,14,5,45,16,21.681,36.13903,-120.368362,e00fce6876826e255108c6bd,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,38,32,16,38,37,16,38,18,51.205,35.949501,-119.049965,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,54.35722816290999
1752264600,21,21,0,21,21,0,41,18,69.097,35.613289,-119.689674,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,62.042522058381
1752264600,16,16,4,17,17,4,42,17,510.915,36.139038,-120.368271,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,18,18,7,19,19,7,41,17,513.154,36.139038,-120.368355,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-9.9999,-9.9999
1752264601,45,38,21,46,45,21,39,26,62.997,36.526802,-119.290459,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,58.804466751381
1752265201,22,22,9,22,22,9,39,20,68.671,36.78537,-119.772995,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752265201,18,18,9,18,18,9,39,18,66.237,36.037655,-120.173164,e00fce68e88237db75a60608,0.69845682,0.091347691,0.494049694,-9.968352006,51.640091993478
